"code","language"
"package main

// Original Python code transformed to Go
// class Solution:
    def hasCycle(self, head: Optional[ListNode]) -> bool:
        # if linkedlist empty
        if not head:
            return False
        
        # fast, slow nodes
        fast = slow = head
        
        # counter for fast and slow
        cnt = 0
        
        # while before end of linkedlist
        while fast:
            # advance fast
            fast = fast.next

            # every other loop
            if cnt % 2:
                # advance slow
                slow = slow.next
            
            # if fast and slow point to the same node, we have a loop
            if fast is slow:
                return True
            
            # increment cnt
            cnt += 1
        
        return False
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def detectCycle(self, head: Optional[ListNode]) -> Optional[ListNode]:
        
        if not head or not head.next:
            return None
        
        s = set()
        
        while head:
            
            if head in s:
                return head
            
            s.add(head)
            head = head.next
            
        return head
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def reorderList(self, head: Optional[ListNode]) -> None:
        curr = head
        lst_ref = []
        while curr:
            lst_ref.append(curr)
            curr = curr.next
        if len(lst_ref) <= 2:
            return
        half_len, rem = divmod(len(lst_ref), 2)
        if rem:
            for a, b in zip(lst_ref[:half_len:1],
                            lst_ref[len(lst_ref) - 1: half_len:-1]):
                a.next = b
            for a, b in zip(lst_ref[len(lst_ref) - 1: half_len + 1:-1],
                            lst_ref[1:half_len:1]):
                a.next = b
            lst_ref[half_len + 1].next = lst_ref[half_len]
        else:
            for a, b in zip(lst_ref[:half_len:1],
                            lst_ref[len(lst_ref) - 1: half_len - 1:-1]):
                a.next = b
            for a, b in zip(lst_ref[len(lst_ref) - 1: half_len:-1],
                            lst_ref[1:half_len:1]):
                a.next = b
        lst_ref[half_len].next = None
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def preorderTraversal(self, root: Optional[TreeNode]) -> List[int]:
	    ans = []
	    stack = [root]

	    while stack:
		    node = stack.pop()
		    if node:
			    ans.append(node.val)
			    stack.append(node.right)
			    stack.append(node.left)
	    return ans
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def postorderTraversal(self, root: Optional[TreeNode]) -> List[int]:
        res = []
        if not root:
            return res
        def dfs(node):
            if not node:
                return
            dfs(node.left)
            dfs(node.right)
            res.append(node.val)
            pass
        dfs(root)
        return res
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class ListNode:
    def __init__(self, key, val):
        self.key = key
        self.val = val
        self.next = None
        self.prev = None

class LRUCache:

    def __init__(self, capacity: int):
        self.capacity = capacity
		# a hashmap stores key to ListNode(key, value) pair
        self.map = dict()
        # dummy nodes to mitigate edge cases
        self.head = ListNode(0, 0)
        self.tail = ListNode(0, 0)
        # init the doubly linked list with [head<->tail]
        self.head.next = self.tail
        self.tail.prev = self.head

    def get(self, key: int) -> int:
        if (key in self.map):
            curr = self.map.get(key)
            self.removeX(curr)
            self.addX(curr)
            return curr.val
        return -1

    def put(self, key: int, value: int) -> None:
        if (key in self.map):
            self.removeX(self.map[key])
        
        self.map[key] = ListNode(key, value)
        self.addX(self.map[key])
            
        if (len(self.map) > self.capacity):
            # remove the first(LRU) element in the list
            n = self.head.next
            self.removeX(n)
            self.map.pop(n.key, None)              

        
    def addX(self, head):
        # set the current head pointer's prev to tail's prev pointer
        head.prev = self.tail.prev
        # set the current head pointer's next to tail pointer
        head.next = self.tail
        # set the tail pointer's old prev's next to the current head pointer
        self.tail.prev.next = head
        # set the tail pointer's old prev pointer to the new prev(head) pointer
        self.tail.prev = head
    
    def removeX(self, head):
        # set the old prev's next pointer to current head's next pointer
        head.prev.next = head.next
        # set old next's prev pointer to current head's prev pointer
        head.next.prev = head.prev
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def insertionSortList(self, head: ListNode) -> ListNode:
        
        # No need to sort for empty list or list of size 1
        if not head or not head.next:
            return head
        
        nodes = []
        cur = head
        while head:
            nodes.append(head)
            head = head.next
            
        # Sort nodes by their values ascendingly
        nodes = sorted(nodes, key=lambda node: node.val)

        # Re-organize list
        cur = head = nodes[0]
        for node in nodes[1:]:
            cur.next = node
            cur = cur.next
        cur.next = None
            
        return head
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution(object):
    def sortList(self, head):
        if not head or not head.next:
            return head
        fast, slow = head.next, head
        while fast and fast.next:
            fast = fast.next.next
            slow = slow.next
        start = slow.next
        slow.next = None
        l, r = self.sortList(head), self.sortList(start)
        return self.merge(l, r)
        
        
    def merge(self, l, r):
        if not l or not r:
            return l or r
        dummy = p = ListNode(0)
        while l and r:
            if l.val < r.val:
                p.next = l
                l = l.next
            else:
                p.next = r
                r = r.next
            p = p.next
        p.next = l or r
        return dummy.next
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def maxPoints(self, points: List[List[int]]) -> int:
        def solve(p1, p2):
            if p2[0] == p1[0]:
                return math.inf, p1[0]
            m = (p2[1] - p1[1]) / (p2[0] - p1[0])
            b = p2[1] - m*p2[0]
            return m, b
        
        n = len(points)
        if n == 1:
            return 1
        lines = defaultdict(set)
        for i in range(n):
            for j in range(i+1, n):
                m, b = solve(points[i], points[j])
                lines[(m,b)].add(i)
                lines[(m,b)].add(j)
                
        return max([len(v) for v in lines.values()])
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def evalRPN(self, tokens: List[str]) -> int:
        def calculate(num1, num2, operator):
            if operator=='+':
                return num1+num2
            if operator=='-':
                return num2-num1
            if operator=='*':
                return num1*num2
            if operator=='/':
                return int(num2/num1)
            return 0
        

        stack=[]
        for i in range(len(tokens)):
            if tokens[i] == '+' or tokens[i] == '-' or tokens[i] == '*' or tokens[i] == '/':
                num1=stack.pop()
                num2=stack.pop()
                stack.append(calculate(num1, num2, tokens[i]))
            else:
                stack.append(int(tokens[i]))
        return stack.pop()
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def reverseWords(self, s: str) -> str:
        s=s.split()
        a=s[::-1]
        return(' '.join(a))
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def maxProduct(self, nums: List[int]) -> int:
        f = lambda x, y:  y if x == 0 else x * y 
        return max(max(accumulate(nums, f)), max(accumulate(nums[::-1], f)))
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def findMin(self, nums: List[int]) -> int:
        # Binary search
        lo = 0
        hi = len(nums) - 1
        global_min = inf
        while lo <= hi:
            mid = (lo + hi) // 2
            # Update minimum if needed
            global_min = min(nums[mid], global_min)
            # Case: if the pivot index is within the top half and the top half array is unsorted
            # e.g. [4,5,6,7|mid|8,0,1,2]
            if nums[mid] > nums[hi]:
                lo = mid + 1
            # Case: if the pivot index is within the top half but the top half of array is sorted
            # e.g. [5,6,7,8|mid|0,1,2,3]
            elif mid + 1 < len(nums) and nums[mid + 1] < nums[mid]:
                return nums[mid + 1]
            else:
                hi = mid - 1
        return global_min
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def findMin(self, nums: List[int]) -> int:
        len_nums = len(nums)
        len_nums1, len_nums2 = len_nums - 1,  len_nums - 2
        for i in range(len_nums // 2):
            if nums[i] > nums[i + 1]:
                return nums[i + 1]
            if nums[len_nums2 - i] > nums[len_nums1 - i]:
                return nums[len_nums1 - i]
        return nums[0]
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class MinStack:

    def __init__(self):
        self.myStack = list()
        self.min = math.inf

    def push(self, val: int) -> None:
        self.myStack.append(val)
        if val < self.min:
            self.min = val

    def pop(self) -> None:
        if len(self.myStack) == 0:
            return
        self.myStack.pop()
        if len(self.myStack) == 0:
            self.min = math.inf
            return
        self.min = min(self.myStack)

    def top(self) -> int:
        if len(self.myStack) == 0:
            return
        return self.myStack[-1]

    def getMin(self) -> int:
        if len(self.myStack) == 0:
            return
        return self.min
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def getIntersectionNode(self, headA: ListNode, headB: ListNode) -> Optional[ListNode]:
        Set=set()
        curr= headA
        while curr:
            Set.add(curr)
            curr=curr.next
        curr=headB
        while curr:
            if curr in Set:
                return curr
            curr=curr.next
        return None
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def findPeakElement(self, nums: List[int]) -> int:
        return nums.index(max(nums))
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def maximumGap(self, num):
        if len(num) < 2:    return 0
        num.sort()
        return max(abs(n2 - n1) for n1, n2 in zip(num[1:], num[:-1]))
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def compareVersion(self, version1: str, version2: str) -> int:
        v1 = list(map(int, version1.split(""."")))
        v2 = list(map(int, version2.split(""."")))
        
        
        for i in range(max(len(v1),len(v2))):
            
            if i<len(v1):
                v1.append(0)
            if i<len(v2):
                v2.append(0)
            if v1[i] > v2[i]:
                return 1
            elif v1[i] < v2[i]:
                return -1
            
        return 0
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def fractionToDecimal(self, numerator: int, denominator: int) -> str:
        if numerator*denominator<0:
            ans=""-""
        else:
            ans=""""
        q=abs(numerator)//abs(denominator)
        r=abs(numerator)%abs(denominator)
        d=set()
        decimal=[]
        if r==0:
            ans=ans+str(q)
            return ans
        else:
            flag=False
            while r!=0:
                if r not in d:
                    n=r*10
                    q1=n//abs(denominator)
                    d.add(r)
                    decimal.append((q1,r))
                    r=n%abs(denominator)
                else:
                    r1=r
                    flag=True
                    break
        ans+=str(q)+'.'
        if flag==False:
            for Q,R in decimal:
                ans+=str(Q)
        if flag==True:
            for i in range(0,len(decimal)):
                if decimal[i][1]!=r1:
                    ans+=str(decimal[i][0])
                else:
                    break
            ans+='('
            for x in range(i,len(decimal)):
                ans+=str(decimal[x][0])
            ans+=')'         
       return ans
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def twoSum(self, numbers: List[int], target: int) -> List[int]:
        # O(n), O(1)
        left = 0
        right = len(numbers) - 1

        while left < right:
            add = numbers[left] + numbers[right]
            if add == target:
                return [left + 1, right + 1]
            elif add > target:
                right -= 1
            else:
                left += 1
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def convertToTitle(self, columnNumber: int) -> str:
         
        column_title = """"
        while columnNumber > 0:
            columnNumber, remainder = divmod(columnNumber - 1, 26)
            column_title = chr(65 + remainder) + column_title
        return column_title
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def majorityElement(self, nums: List[int]) -> int: 
        n = len(nums)
        d = {}
        for i in nums:
            d[i] = d.get(i, 0) + 1
        for x, v in d.items():
            if v>n/2:
             return x
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution(object):
    def titleToNumber(self, s):
        return reduce(lambda a,b:a*26+b, map(lambda x:ord(x)-ord('A')+1, s))
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def trailingZeroes(self, n: int) -> int:
        x = 1
        res = 0
        while 5**x < 10**4+1:
            res += n//5**x
            x += 1
        return res
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class BSTIterator:   
    
    def __init__(self, root: Optional[TreeNode]):
        self.nodes = []
        self.inorder(root)
        
    def inorder(self, root):
        if root is None:
            return
        self.inorder(root.left)
        self.nodes.append(root.val)
        self.inorder(root.right)

    def next(self) -> int:
        return self.nodes.pop(0)
        

    def hasNext(self) -> bool:
        return len(self.nodes) > 0
        


# Your BSTIterator object will be instantiated and called as such:
# obj = BSTIterator(root)
# param_1 = obj.next()
# param_2 = obj.hasNext()
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def calculateMinimumHP(self, dungeon: List[List[int]]) -> int:
        dp = [[0 for i in range(len(dungeon[0]))] for i in range(len(dungeon))]
        for i in reversed(range(len(dungeon))):
            for j in reversed(range(len(dungeon[0]))):
                if i==len(dungeon)-1 and j==len(dungeon[0])-1: dp[i][j] = min(dungeon[i][j], 0); continue
                val = max(dp[i][j+1] if j<len(dungeon[0])-1 else float(""-inf""), dp[i+1][j] if i<len(dungeon)-1 else float(""-inf""))
                dp[i][j] = 0 if dungeon[i][j] + val>0 else dungeon[i][j] + val
        return max(-dp[0][0], -dungeon[0][0], 0) + 1
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    
    def compare(self,n1,n2):
        if str(n1)+str(n2)>str(n2)+str(n1):
            return True
        else:
            return False
    
    def largestNumber(self, nums: List[int]) -> str:
        
        if len(list(set(nums)))==1 and nums[0]==0:
            return ""0""
        
        for i in range(len(nums)):
            for j in range(i+1,len(nums)):
                
                if not self.compare(nums[i],nums[j]):
                    nums[i],nums[j]=nums[j],nums[i]
        
        return ''.join(map(str,nums))
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def findRepeatedDnaSequences(self, s: str) -> List[str]:
        if len(s)<10: return []
        ht=collections.defaultdict(int)
        res=set()
        while len(s)>=10:
            ht[s[:10]]+=1
            if ht[s[:10]]>1: res.add(s[:10])
            s=s[1:]            
        return list(res)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def maxProfit(self, k: int, prices: List[int]) -> int:
        
        if k == 0: return 0
        
        t0 = [0] * (k+1)
        t1 = [float('-inf')] * k
        
        for p in prices:
            for tr in range(k):
                t0[tr] = max(t0[tr], t1[tr] + p)
                t1[tr] = max(t1[tr], t0[tr-1] - p)
        return t0[-2]
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def rotate(self, nums: List[int], k: int) -> None:
        """"""
        Do not return anything, modify nums in-place instead.
        """"""
        for _ in range(k):
            nums.insert(0, nums.pop())
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def reverseBits(self, n: int) -> int:
        return int(str(bin(n)[2:]).rjust(32,'0')[::-1], 2)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def hammingWeight(self, n: int) -> int:
        return len([c for c in f""{n: b}"" if c==""1""])
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def rob(self, nums: List[int]) -> int:
        dp= [0] * len(nums)
        if len(nums) == 1:
            return nums[0]
        for i in range(len(nums)):
            dp[i] = max(dp[i-2]+nums[i],dp[i-1])
        return max(dp)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def rightSideView(self, root: TreeNode):
        rightside = {}
        self.seeTree(root, rightside, 1)
        numbers = [value for value in rightside.values()]
        return numbers
                
    def seeTree(self, root: TreeNode, rightside: dict, nodo: int):
        if root == None:
            return
        if root.val != None:
            rightside[nodo] = root.val
            self.seeTree(root.left, rightside, nodo + 1)
            self.seeTree(root.right, rightside, nodo + 1)
        return
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def numIslands(self, grid: List[List[str]]) -> int:
        if not grid:
            return 0
        rows,cols = len(grid),len(grid[0])
        islands = 0
        visit = set()
        # using dfs in 2 methods
        # firstone
        def dfs(r,c):
            if r <0 or r >= rows or c <0 or c >= len(grid[0]) or grid[r][c]!=""1"" :
                return 
            if (r,c) not in visit:
                visit.add((r,c))
                dfs(r+1,c)
                dfs(r-1,c)
                dfs(r,c+1)
                dfs(r,c-1)

        for r in range(rows):
            for c in range(cols):
                if grid[r][c] == ""1"" and (r,c) not in visit:
                    dfs(r,c)
                    islands+=1
        return islands
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
def rangeBitwiseAnd(self, left: int, right: int) -> int:
    
    k = 0
    while left!=right:
        left>>=1
        right>>=1
        k+=1
    
    return left<<k
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def isHappy(self, n: int) -> bool:
        while n != 1:
            n = sum([int(i) ** 2 for i in str(n)])
            if n == 4:
                return False
        
        return True
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def removeElements(self, head: Optional[ListNode], val: int) -> Optional[ListNode]:
        if not head:
            return head
        # print(head.val)
        if head.val == val:
            head = self.removeElements(head.next, val)
        else:
            head.next =  self.removeElements(head.next, val)
        return head
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def countPrimes(self, n: int) -> int:
        if n < 3:
            return 0
        
        primes = [1]*n
        primes[0] = primes[1] = 0
        for i in range(2,int(n**0.5)+1):
            if primes[i] != 0:
                for j in range(2*i,n,i):
                    primes[j] = 0
        return sum(primes)
        
    def countPrimesOptimized(self, n: int) -> int:
        if n < 3:
            return 0
        
        primes = [1]*n
        primes[0] = primes[1] = 0
        for i in range(2,int(n**0.5)+1):
            if primes[i]:
                primes[i*i:n:i] = [0]*len(primes[i*i:n:i])
                #print(i,primes[i*i:n:i])
        return sum(primes)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def isIsomorphic(self, s: str, t: str) -> bool:
        MAX_CHARS = 256
        n = len(s)
        m = len(t)
        if n != m:
            return False
        marked = [False] * MAX_CHARS
        map = [-1] * MAX_CHARS

        for i in range(n):
            if map[ord(s[i])] == -1:
                if marked[ord(t[i])] == True:
                    return False
                marked[ord(t[i])] = True
                map[ord(s[i])] = t[i]
            
            elif map[ord(s[i])] != t[i]:
                return False
        return True
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def reverseList(self, head: Optional[ListNode]) -> Optional[ListNode]:
        
        prev = None
        while head:
            head.next,head,prev = prev,head.next,head
        return prev
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def canFinish(self, numCourses: int, prerequisites: List[List[int]]) -> bool:
        STATUS_VISITING = 0
        STATUS_VISITED = 1
        
        def no_cycle(node):        
            if node in status:
                if status[node] == STATUS_VISITED:
                    return True
                else:
                    return False
            
            status[node] = STATUS_VISITING
            for child in adj[node]:
                if not no_cycle(child):
                    return False
            
            status[node] = STATUS_VISITED
            return True
        
        adj = defaultdict(list)
        nodes = set()
        for a, b in prerequisites:
            adj[b].append(a)
            nodes.add(b)
            
        status = {}
        for node in nodes:
            if not no_cycle(node):
                return False           
            
        return True
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def minSubArrayLen(self, target: int, nums: List[int]) -> int:
        lb = 0
        ub = 0
        wSum = nums[0]
        numLen = len(nums)
        ans = []
        while lb<numLen:
            # print(lb, ub, wSum)
            if wSum >= target:
                ans.append(ub-lb+1)
            
            if wSum < target and ub+1< numLen:
                ub+=1
                wSum += nums[ub]
            else:
                wSum -= nums[lb]
                lb+=1
                
        # print(ans)
        if ans:
            return min(ans)
        return 0
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def findOrder(self, numCourses: int, prerequisites: List[List[int]]) -> List[int]:
        ans = []
        d = {}
        indegree = {}
        for i in range(numCourses):
            d[i] = []
            indegree[i] = 0
        
        for i in prerequisites:
            d[i[0]].append(i[1])
            indegree[i[1]] += 1
        
        queue = []
        for i in indegree:
            if indegree[i] == 0:
                queue.append(i)
        
        while queue:
            curr = queue.pop(0)
            ans.insert(0,curr)
            for i in d[curr]:
                if indegree[i] > 0:
                    indegree[i]-= 1
                    if indegree[i] == 0:
                        queue.append(i)
        
        for i in indegree:
            if indegree[i] != 0:
                return []
        return(ans)
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def findWords(self, board: List[List[str]], words: List[str]) -> List[str]:
        #  My Effort - Passed all test cases, yet backtracking line doesn't work
        cntBoard = collections.Counter(''.join([e for row in board for e in row ]))
        cntW = [collections.Counter(w) for w in words]
        idxBoard = collections.defaultdict(list)
        m, n = len(board), len(board[0])
        for i in range(m):
            for j in range(n):
                idxBoard[board[i][j]].append((i,j))
        # print(idxBoard)
        dirs = [(0,1), (0,-1), (-1,0), (1,0)]
        # dirs = [(0,1), (0,-1), (1,0), (-1,0)] # fail some test cases

        def dfs(x, y, w, i):
            if i == len(w):
                return True
            for a, b in dirs:
                nx, ny = x + a, y + b
                if 0 <= nx < m and 0 <= ny < n and (nx, ny) not in visited and board[nx][ny] == w[i]:
                    visited.add((nx, ny))
                    return dfs(nx, ny, w, i+1) # if I don't add return, the recursive function call returns None or False
                    # visited.remove((nx, ny)) # However, if I add return, this line is never executed, backtracking doesn't work but we actually need backtracking

        ans = []
        
        for w in words:
            if collections.Counter(w) - cntBoard:
                continue
            for x, y in idxBoard[w[0]]:
                visited = set()
                visited.add((x,y))
                result = dfs(x, y, w, 1)
                if result:
                    ans.append(w)
                    break
        return ans
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def rob(self, nums: List[int]) -> int:
        n = len(nums)
        
        if n == 1:
            return nums[0]
        
        if n == 2:
            return max(nums[0], nums[1])
        
        # result1: don't consider the first house
        # result2: don't consider the last house
        result1 = self.robRange(nums, 1, n-1)
        result2 = self.robRange(nums, 0, n-2)
        return max(result1, result2)
    
    def robRange(self, nums, start, end):
        dp = [0] * len(nums)
        dp[start] = nums[start]
        dp[start + 1] = max(nums[start], nums[start + 1])
        
        for i in range(start + 2, end + 1):
            dp[i] = max(dp[i -2] + nums[i], dp[i - 1])
        
        return dp[end]
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def shortestPalindrome(self, s: str) -> str:
        i,l = 0,len(s)
        for j in range(l-1,-1,-1):
            if s[i]==s[j]: i+=1
        if i==l: return s
        return s[i:][::-1] + self.shortestPalindrome(s[:i]) + s[i:]
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def findKthLargest(self, nums: List[int], k: int) -> int:
        n = len(nums)
        k = n - k

        def quickSort(l=0, r=n-1):
            p, pivot = l, nums[r]
            for i in range(l, r):
                if nums[i] <= pivot:
                    nums[i], nums[p] = nums[p], nums[i]
                    p += 1

            nums[p], nums[r] = pivot, nums[p]

            if k > p:
                return quickSort(p + 1, r)
            elif k < p:
                return quickSort(l, p - 1)
            return nums[k]

        return quickSort()
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def combinationSum3(self, k: int, n: int) -> List[List[int]]:
    
        res = []
        
        self.backtrack(k, n, [],0,1, res)
        
        return res
    
    def backtrack(self, k, n, cur, comb, ind, res):
        
        if comb > n:
            return 
        elif comb == n and len(cur) == k:
            res.append([]+cur)
        else:
            
            for i in range(ind,10):
                cur.append(i)
                
                self.backtrack(k, n, cur, comb+i, i+1, res)
                cur.pop()
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution(object):
    def containsDuplicate(self, nums):
        """"""
        :type nums: List[int]
        :rtype: bool
        """"""
        #1
        # a = list(set(nums))
        # nums.sort()
        # a.sort()
        # return False if a==nums else True
        
        #2
        hash_table = {}
        for num in nums:
            hash_table[num] = hash_table.get(num, 0)+1
            
        return False if max(hash_table.values()) == 1 else True
        
#         #3
#         from collections import Counter
#         return False if set(Counter(nums).values()) == {1} else True
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def getSkyline(self, buildings: List[List[int]]) -> List[List[int]]:
        if not buildings:
            return []
        if len(buildings) == 1:
            return [[buildings[0][0], buildings[0][2]],[buildings[0][1], 0]]

        mid = (len(buildings)-1) // 2
        left = self.getSkyline(buildings[0:mid+1])
        right = self.getSkyline(buildings[mid+1:])

        return self.merge(left, right)

    def merge(self, left, right):
        i = j = h1 = h2 = 0
        ret = []
        while i < len(left) and j < len(right):
            if left[i][0] < right[j][0]:
                h1 = left[i][1]
                new = [left[i][0], max(h1, h2)]
                if not ret or ret[-1][1] != new[1]:
                    ret.append(new)
                i += 1
            elif left[i][0] > right[j][0]:
                h2 = right[j][1]
                new = [right[j][0], max(h1, h2)]
                if not ret or ret[-1][1]!=new[1]:
                    ret.append(new)
                j+=1
            else:
                h1 = left[i][1]
                h2 = right[j][1]
                new = [right[j][0], max(h1, h2)]
                if not ret or ret[-1][1] != new[1]:
                    ret.append([right[j][0],max(h1, h2)])
                i += 1
                j += 1

        while i < len(left):
            if not ret or ret[-1][1] != left[i][1]:
                ret.append(left[i][:])
            i+=1

        while j < len(right):
            if not ret or ret[-1][1] != right[j][1]:
                ret.append(right[j][:])
            j+=1

        return ret
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
"package main

// Original Python code transformed to Go
// class Solution:
    def containsNearbyAlmostDuplicate(self, nums: List[int], k: int, t: int) -> bool:
        if not nums or k<1 or t<0 or (t==0 and len(nums)==len(set(nums))): return False
        for i in range(len(nums)):
            for j in range(1,k+1):
                if (i+j)>=len(nums): break
                if abs(nums[i+j]-nums[i])<=t: return True
        return False
func solution() {
    // Implementation in Go
    fmt.Println(""Hello, World!"")
}","go"
